date,maximum_atmospheric_pressure,minimum_atmospheric_pressure,precipitation,maximum_air_temperature,minimum_air_temperature,maximum_relative_humidity,minimum_relative_humidity,total_solar_radiation,maximum_temperature,minimum_temperature,average_air_temperature,average_relative_humidity,wind_speed,total_solar_radiation.1
2017-01-21,617.8388375,599.8071791666666,0.0,29.54975,27.854041666666664,67.12479166666667,60.557875,2022.4536666666665,20.97935875,19.800830416666667,28.64175916666667,63.80451625,1.2234143825,5.617926958333334
2017-01-22,616.9429083333333,599.7767708333333,1.4181662499999999,29.335791666666665,27.52508333333333,72.71804166666666,65.2975,2011.231,21.91852625,20.7980225,28.450495,68.90190333333334,1.7121469041666666,5.586752874999999
2017-01-23,614.3068416666666,599.7854291666666,0.07408333333333333,28.995833333333334,27.270041666666668,73.8605,66.933,1985.5780000000002,22.047,20.956667916666667,28.058419999999998,70.5134675,1.2708304745833334,5.515494416666667
2017-01-24,617.4286625,599.8015791666667,0.010583333333333333,29.55225,28.2465,67.730375,62.18354166666666,2037.3485416666665,21.2689375,20.183105416666667,28.889299166666664,64.81829125,1.71328418125,5.65930175
2017-01-25,618.5405416666666,599.8023541666666,0.0,29.497625,28.059625,65.93508333333334,58.91791666666666,2065.315666666667,20.442418333333332,18.846083333333333,28.740065416666667,62.510259999999995,1.2793634458333334,5.7369877916666665
2017-01-26,620.1960041666667,599.7701583333334,0.0,29.7175,28.25691666666667,65.54845833333333,60.1975,1948.7493333333332,20.665937916666667,19.604862083333334,28.94825416666667,62.795832499999996,1.4971006000000002,5.413192583333333
2017-01-27,614.5561333333334,599.8060333333334,0.0,28.900375,27.338166666666666,73.50966666666666,66.02991666666667,1969.8928749999998,22.120263750000003,20.963372083333333,27.9414025,70.16929833333333,1.3671151525,5.471924541666667
2017-01-28,616.1600916666666,599.7844166666667,0.021166666666666667,28.298041666666666,26.764625,76.45729166666666,69.37458333333333,1887.8735,22.337522083333337,21.211004583333334,27.475428750000003,73.18727666666666,1.3293663329166667,5.244093041666667
2017-01-29,616.2760791666667,599.8024624999999,0.0,29.21766666666667,27.723,69.450375,63.372625,1942.8017499999999,21.367507083333333,20.234277083333335,28.45469291666667,66.45194916666667,1.4276996916666667,5.396671291666667
2017-01-30,617.9181958333334,599.8050125,0.0,29.923416666666668,28.246333333333336,65.90779166666667,59.335708333333336,2001.8752916666665,20.772099166666667,19.49166,29.0389125,62.75194375,1.5554339541666666,5.560764333333334
2017-01-31,616.1758625,599.7775458333334,0.8466667083333334,28.830333333333332,26.771708333333333,77.39595833333333,68.665,1953.880375,22.6230475,21.500552499999998,27.8048525,72.68119041666667,1.2488051204166666,5.427445541666667
2017-02-01,615.034225,599.7819958333333,0.010583333333333333,28.388416666666668,27.195333333333334,76.43679166666666,70.89316666666666,1777.724125,22.537385,21.58891375,27.771271249999998,73.64159,1.180301038375,4.938122458333333
2017-02-02,617.8338625,599.7958625,0.0,29.410666666666668,27.996958333333335,70.163375,64.07895833333333,1857.6684583333333,21.771004166666668,20.757594583333333,28.67878,67.15065583333333,1.6375664666666667,5.160190375
2017-02-03,617.0107125000001,599.7756458333333,0.0,29.845874999999996,28.374624999999998,66.205625,59.95441666666667,2057.0416666666665,20.86618,19.8131775,29.087416666666666,63.046179583333334,1.792060270833333,5.714005041666667
2017-02-04,619.4630166666667,599.7798416666667,0.0,29.833083333333335,28.459708333333335,63.83416666666667,57.728583333333326,2028.6731666666667,20.159011666666668,19.006965416666667,29.11302166666667,60.79497666666666,1.9733652499999998,5.635203
2017-02-05,618.6447125,599.7766583333333,0.0,29.869833333333332,28.212541666666667,66.37758333333333,60.085874999999994,2024.9684166666666,21.052500416666664,19.912894166666668,29.04767166666667,63.14630208333333,1.6065856833333332,5.62491225
2017-02-06,615.4552125,599.7688916666667,0.0,30.06158333333333,28.630458333333333,66.20008333333332,60.10008333333334,2026.2743333333335,21.288019583333334,20.11647625,29.356999166666668,62.98815833333333,1.7555121083333332,5.628539708333334
2017-02-07,619.4578124999999,599.7720666666667,0.0,29.970250000000004,28.434416666666667,67.66408333333334,61.28095833333333,2016.8249583333334,21.438552083333335,20.323516666666666,29.10550458333333,64.82599,1.8242592083333333,5.602291625
2017-02-08,617.8374416666667,599.7664833333333,0.010583333333333333,29.476583333333334,28.019000000000002,72.03316666666667,65.66370833333333,2031.05775,22.354352083333335,21.209074583333333,28.712312083333334,68.8270275,1.3647220279166667,5.641826833333333
2017-02-09,620.2919,599.7898958333334,0.0,28.892916666666665,27.38891666666667,76.18958333333333,69.3305,1899.6915000000001,22.924306666666666,21.881452916666664,28.098940833333334,72.56782708333334,1.1378587566666667,5.276920625
2017-02-10,616.72085,599.7925541666667,1.1535829166666667,29.202833333333334,27.736625,75.75595833333334,69.0915,1951.9649166666668,23.030010833333336,21.727644166666668,28.394024166666668,72.51422583333333,1.0629224855125001,5.422124875000001
2017-02-11,606.8157416666667,600.0053458333333,1.0900834166666666,24.741375,23.835166666666666,91.97025000000001,88.44829166666666,1682.2586250000002,22.881919166666666,22.16920125,24.260336666666664,90.28574708333333,0.32149023645833336,4.672940541666667
2017-02-12,611.6199958333333,599.8661958333333,0.021166666666666667,26.33429166666667,25.084374999999998,84.737375,78.87349999999999,1857.6292083333335,22.71286875,21.791788333333333,25.665588333333332,81.77623583333333,0.8137008466666668,5.160080791666666
2017-02-13,613.5077208333333,599.7856791666667,0.0,27.300083333333333,26.036208333333335,78.66716666666666,72.42808333333333,1866.5753333333332,21.996534999999998,20.975529166666668,26.633069583333334,75.59161958333333,1.1332463524999998,5.184931541666667
2017-02-14,611.0350583333333,599.8349083333334,0.7937495833333333,27.983416666666667,26.532041666666668,77.51541666666667,71.14999999999999,1822.9025,22.287493333333334,21.278859999999998,27.11855125,74.86197458333334,0.64651037925,5.063618208333334
2017-02-15,610.1667458333333,599.8597083333333,0.0,28.113583333333334,26.95504166666667,77.93849999999999,72.32070833333334,1727.3372916666667,22.5858825,21.37300458333333,27.486236666666667,75.13958333333333,0.7551851329666667,4.7981589583333335
2017-02-16,612.8187458333333,599.8475,0.0,28.951666666666668,27.488708333333335,71.54195833333334,65.75279166666667,1847.8722083333332,21.761687499999997,20.584969166666667,28.200402916666665,68.61483541666666,0.6569444505833334,5.132978416666667
2017-02-17,615.2339083333333,599.784925,1.8414995833333334,27.58125,26.005625,83.57516666666668,76.74662500000001,1788.1172916666667,23.166972083333334,22.047124583333332,26.68676041666667,80.41513291666666,0.624794563625,4.966992208333333
2017-02-18,608.5283291666666,599.9007916666667,2.3071669166666666,25.103416666666664,24.203791666666664,92.00470833333333,88.08920833333333,1729.1184999999998,23.19539125,22.395162916666667,24.63225125,90.19873333333334,0.1599276653,4.803107083333333
2017-02-19,611.3424666666666,599.8363125,2.2436659999999997,25.522541666666665,24.0395,95.12579166666667,89.43995833333334,1821.860125,23.842322083333332,22.98969083333333,24.698694583333335,92.65264416666666,0.5585446004958333,5.060722291666667
2017-02-20,608.8811416666666,599.8483958333334,3.2490825,25.465500000000002,23.865333333333336,92.80512499999999,86.68091666666668,1791.6305833333333,23.19841,22.219254583333335,24.748869166666665,89.44449333333334,0.5754051324166667,4.9767515
2017-02-21,611.1192625,599.835175,0.0,27.21304166666667,25.952291666666667,83.84566666666667,78.22408333333333,2014.9565,23.105710833333333,22.025884583333333,26.50718541666667,81.35187916666666,0.6979310999583334,5.597101416666667
2017-02-22,619.7182916666667,599.7926791666667,0.0,28.349541666666667,27.024833333333333,74.53604166666666,67.93216666666667,2028.1613333333335,22.02768958333333,20.7414125,27.668088333333333,71.1221325,0.8570746509166667,5.633781458333334
2017-02-23,612.7700249999999,599.8089541666667,0.0,28.452833333333334,26.998333333333335,73.85179166666667,67.26908333333334,1972.0922083333335,21.862884166666664,20.605497916666668,27.746909583333334,70.4283525,0.6606655038333333,5.47803425
2017-02-24,618.3880375,599.7984083333333,0.0,27.763208333333335,26.481458333333336,82.09420833333333,75.6045,1942.1676666666665,23.261874583333334,22.13362125,27.103316666666668,78.72476041666667,0.9268807487499999,5.394910541666667
2017-02-25,615.957875,599.7774166666667,0.03175,28.305083333333332,26.991708333333335,76.65837499999999,70.68433333333333,1996.476375,22.471305416666667,21.428004166666668,27.62365375,73.63213458333333,1.1736255208333333,5.545767625
2017-02-26,618.4464166666667,599.7995416666666,0.0,28.558666666666667,27.20175,76.73295833333333,70.57366666666667,1960.4497083333333,22.841705416666667,21.774149166666664,27.8437275,73.90214291666666,0.8915509716666666,5.445693458333333
2017-02-27,616.8634333333333,599.7977583333333,0.0,27.792708333333334,26.38,80.75279166666667,75.16420833333333,1791.3492916666667,23.063763750000003,22.1705175,26.91680875,78.37262416666667,0.8860243985833334,4.975970291666667
2017-02-28,614.4286875,599.7936958333333,0.0,25.577416666666664,24.456458333333334,88.50933333333334,83.81529166666667,1695.8868333333332,22.791240833333333,22.057455,25.00783416666667,86.25119875,0.9106770917916666,4.710796916666667
2017-03-01,607.1466791666667,599.8323625,0.0,26.276083333333332,24.801416666666668,90.135125,83.796125,1966.7811666666666,23.4770675,22.38094666666667,25.6131275,86.73745083333334,0.66489858625,5.463281041666666
2017-03-02,611.8088666666666,599.8423958333334,2.79399975,26.008166666666668,24.32383333333333,92.47745833333333,85.68391666666668,1896.2396666666666,23.572746249999998,22.492941666666667,25.146856666666665,89.04134125,0.42527192750000004,5.267332833333334
2017-03-03,613.1678791666667,599.8079458333333,0.14816666666666667,26.08695833333333,24.866791666666668,88.87041666666666,84.22120833333334,1876.7252500000002,23.36489875,22.42345625,25.40825666666667,86.72519,0.4068952826666667,5.21312575
2017-03-04,617.1592833333333,599.7910291666667,0.0,27.897916666666664,26.64725,81.693625,75.90529166666667,1963.0075416666666,23.409792916666664,22.36864375,27.205651666666668,78.99323083333333,0.8391985004166668,5.452798708333333
2017-03-05,615.9333124999999,599.7772916666667,4.635505,27.532583333333335,25.981791666666666,85.79979166666668,79.31387500000001,1957.7335416666667,23.708853333333334,22.53382125,26.650074166666666,82.90423583333333,1.0752344366666666,5.438148541666667
2017-03-06,615.1406791666667,599.7882291666666,0.0,27.364166666666666,26.231708333333334,86.838625,81.682875,1953.5049166666668,24.197460833333334,23.179869166666666,26.769339583333334,84.31460333333332,0.8769068687083333,5.426402666666667
2017-03-07,613.390325,599.7937041666667,2.286000833333333,27.53625,26.009916666666665,85.92920833333334,79.51041666666667,2039.3011666666669,23.732745833333336,22.574149583333334,26.793073333333336,82.63797833333334,1.0133246219166667,5.664725458333333
2017-03-08,612.3186333333333,599.8775208333333,0.0,26.319791666666664,25.269833333333334,91.17820833333333,87.16283333333332,1817.4085833333331,24.21141833333333,23.331115416666666,25.72962,89.26607833333333,0.5845834372083333,5.04835725
2017-03-09,607.434125,599.897225,0.0,25.908041666666666,25.170916666666667,91.94945833333334,88.60375,1608.2216250000001,24.096027083333336,23.438156250000002,25.53927541666667,90.33590125,0.2554745025,4.46728225
2017-03-10,609.6251833333333,599.882725,1.111250125,26.155,24.833375,91.4185,85.498625,1758.2462916666666,23.856204583333334,22.764700416666667,25.460702916666666,88.50050083333333,0.4993779080833334,4.884017541666666
2017-03-11,607.556625,599.9528125,3.5983335000000003,25.57258333333333,24.113708333333335,93.43179166666665,87.52545833333333,1829.9204166666666,23.554351666666665,22.5359375,24.74030958333333,90.84349041666667,0.1548205971625,5.083112416666666
2017-03-12,609.0486416666666,599.8297,0.0,26.147333333333332,24.96920833333333,91.07766666666667,86.19979166666667,1753.1377083333334,23.84340416666667,22.912992083333336,25.5472275,88.71648499999999,0.26730902841666665,4.869826791666667
2017-03-13,613.1011083333333,599.80845,1.6933329583333334,26.87625,25.461,89.49729166666667,83.53750000000001,1893.997875,24.072196666666667,23.081520416666667,26.099947083333333,86.64592333333333,0.5218488879166666,5.261105458333334
2017-03-14,609.3068375,599.809725,1.0160000833333334,25.15116666666667,24.1005,96.72883333333334,93.17570833333333,1660.6590416666668,24.158621666666665,23.394427916666668,24.57139583333333,95.25211125,0.24503761291666667,4.612941999999999
2017-03-15,609.6822826086956,599.7899043478261,2.959653043478261,26.148652173913042,24.75613043478261,91.56939130434783,86.48052173913044,1921.0338695652174,23.738856956521737,22.78251652173913,25.39114695652174,89.15445695652174,0.590437664,5.336205260869565
2017-03-16,607.8858958333334,599.8758625,0.45508333333333334,26.324791666666666,24.93720833333333,91.13120833333333,85.18908333333333,1909.7817083333332,23.842170416666665,22.797227916666667,25.524841666666664,88.52241,0.43949078079166665,5.304949125
2017-03-17,610.1307708333333,599.8366833333333,0.391583375,26.241708333333335,24.896833333333333,93.13245833333333,87.191625,1902.7710833333333,24.2610775,23.11039375,25.526983333333334,90.09951541666668,0.5174016384541666,5.285475333333333
2017-03-18,609.0988833333333,599.8146791666667,0.0,25.955250000000003,24.549291666666665,91.043875,85.02216666666666,1817.1212916666666,23.541234166666666,22.46116125,25.247204999999997,87.95597958333333,0.3127373206666667,5.047559083333334
2017-03-19,609.0416541666667,599.9315708333334,0.0,27.402625,25.962833333333332,84.2665,77.79808333333334,1944.2042916666667,23.371962083333333,22.087884583333334,26.6664675,81.0480575,0.6295167439166667,5.4005673750000005
2017-03-20,614.2400708333333,599.7910333333333,0.0,27.82904166666667,26.529416666666666,84.74458333333332,78.72483333333334,1929.8708749999998,23.944897083333334,22.98295,27.14464375,81.83619916666667,0.9833738598333334,5.360752291666667
2017-03-21,612.7214416666667,599.7840333333334,0.0,27.872500000000002,26.587500000000002,83.6675,77.79104166666667,1913.4601249999998,23.86028875,22.756679166666668,27.201520833333333,80.9569425,0.7335561475,5.315167041666666
2017-03-22,613.8514739130435,599.7791521739131,1.2037391304347826,27.255260869565216,25.82630434782609,87.40069565217391,81.26352173913043,1870.8699130434784,23.945791739130435,22.846350434782607,26.55196739130435,84.38818173913043,0.6811412529130435,5.196861173913043
2017-03-23,606.8682583333333,599.8667083333333,3.619499625,24.667541666666665,23.457083333333333,97.962625,93.82820833333334,1692.1622083333334,23.764969166666663,22.960349166666663,24.0198925,96.21713583333333,0.09888888158333332,4.700450958333334
2017-03-24,608.5505833333333,599.8098416666667,0.0635,25.855875,24.841458333333335,90.64583333333333,85.875,1906.0241666666668,23.525978749999997,22.673789166666666,25.335972916666666,88.38839,0.5429136866666667,5.294511625
2017-03-25,614.2434916666667,599.7741166666666,0.08466666666666667,26.729708333333335,25.54495833333333,89.34095833333333,84.10441666666667,2031.9054166666665,23.987369583333333,23.187805833333332,26.11764375,86.77996,0.896357040625,5.644181708333334
